,u,g,r,i,z,redshift,class
40100,0.5051805908242124,0.5054515628287285,0.5787970403735938,0.510190010244991,0.5668239493527194,0.32969114990724585,2
34332,0.5987447418334315,0.618772519384914,0.6281732615891105,0.5339567838429519,0.5946671878233046,0.11922342322204586,0
25762,0.43409871674112105,0.3745865720497119,0.3697922863989946,0.3145462772820247,0.33457593584513234,0.028656428821245604,0
33714,0.5736124958457959,0.5500468156807892,0.58499609362935,0.4772315473385674,0.5118111725685482,0.1072117853519283,0
11760,0.6036494567861792,0.5653320406898394,0.5581269471726028,0.38110453503280134,0.35411172305542044,0.0013983284470444114,1
42733,0.48763516081589486,0.5070744748398884,0.5699711237435943,0.5064566997067296,0.5577355723849092,0.31513412661562673,2
30031,0.6676223631132384,0.5295289432734207,0.5170444850299674,0.42968300338481247,0.46413980552825607,0.06635239381545122,0
50039,0.5245098039215685,0.5337878434650428,0.5960189956450169,0.5257315032525102,0.5868078584392097,0.3048351978503611,2
39349,0.5155977738974604,0.5356945873870596,0.5952448101979817,0.5308753911893255,0.6101117133444272,0.325131683068695,2
47459,0.5655739962433143,0.5260367209311582,0.5819828970333354,0.5215628456559709,0.6178102044027519,0.13603197968822625,2
40727,0.5572150950463526,0.5428221326343202,0.6001982805893126,0.5539999506871317,0.5819038068459165,0.3681562836973029,2
17615,0.3095992868539868,0.2883917013045844,0.32269710209576913,0.29052455880089817,0.3247582228214714,0.0013919203259819197,1
35771,0.7084708122409933,0.5676851446452906,0.5664910867406691,0.4685625391487055,0.505363983453479,0.06587882909992374,0
24599,0.4904104445411463,0.4344618376386702,0.42476046580748444,0.36112576603108204,0.3905395807187623,0.03544728987171845,0
11978,0.49659217559109037,0.44228451045392264,0.46268137534626946,0.4028070490231223,0.4436460692959282,0.001390210180535678,1
44484,0.5079062995176533,0.5197009672081745,0.5701356824553577,0.4943794577586985,0.5338035376035707,0.3522158817344302,2
19747,0.5248935513900288,0.4873408124700294,0.46376695650941085,0.3937176905328159,0.42359691447351216,0.05537909465272661,0
38157,0.48121289905605463,0.486767936376163,0.5486736820999109,0.4756418910082396,0.5322280301042814,0.095646038926894,2
12055,0.31053937634609974,0.29085994909031637,0.32721816282603505,0.30055165573689724,0.3283224608142455,0.0014078696808103618,1
50088,0.33086146716388587,0.3043862691693155,0.3200646690420506,0.2731261143087287,0.29340183022887545,0.017535719288424473,2
34077,0.547634261120873,0.5586617538632414,0.606672779811836,0.5341213070980053,0.6011199405282588,0.03770165731329899,0
11345,0.46754166597812447,0.45897136282910755,0.5073623567642997,0.4496979410377766,0.5097511269683538,0.0014181657738843532,1
19859,0.7115637433922908,0.5550453846751617,0.5602054502858004,0.4536747283502725,0.4927685217344422,0.08391439530467282,0
31115,0.6261964566705042,0.5501666979402996,0.5391191501276723,0.4464811364825379,0.4840240757777127,0.06935036467951869,0
2196,0.47858909459466903,0.4640144730582392,0.5183082959363112,0.4606217558759834,0.5039761206675883,0.0013621095054734773,1
4566,0.31367407905197847,0.30390105401619794,0.34388365648444874,0.30999608452296223,0.3470960362102708,0.0013633047258452772,1
24124,0.6204627370191451,0.5894269533226814,0.5952205061420905,0.48027853566539985,0.5018857282134751,0.10394726520512108,0
31891,0.5358326493815054,0.5370639934344325,0.5936093497703012,0.5177183826772981,0.6153475572072337,0.14397017766467646,0
36737,0.7055876569187465,0.5675482040405535,0.5569046556950732,0.4511914416855263,0.48587321074317075,0.07551042328636108,0
35282,0.5702179832509837,0.5443441161028884,0.5546231124482841,0.45896814278430786,0.49906549392261257,0.08335526136175017,0
21248,0.35933727363030604,0.33805659958946255,0.3684570823284703,0.3212608550613198,0.35253874446062433,0.012757310307528545,0
31095,0.5808146463005092,0.5359608871097666,0.5888958819308964,0.5048264639140294,0.5505762437645435,0.03489534841545268,0
12577,0.6735497926111168,0.5143237977183516,0.5229083448482237,0.45911546387596414,0.510313049546752,0.0013923693365449788,1
42048,0.3546056122608234,0.37281345183197157,0.438824919151039,0.3886042371927798,0.43936817445516146,0.08109122323018937,2
15754,0.32999757633177806,0.30133898533171843,0.3295143897732584,0.29350053306857893,0.3220533065755007,0.0014187385155847543,1
49963,0.3782620829959477,0.40516555124042597,0.4486209726786968,0.4011918099882555,0.45292917190971793,0.18865517451993688,2
42026,0.44380578338648874,0.45755220327482315,0.5152100351446774,0.46241916141041334,0.5156535900555788,0.31806552781111147,2
22611,0.6320150965152423,0.6227106279176878,0.6676901374647528,0.5328271751132156,0.5891764303875794,0.09669688259128646,0
22375,0.6479690761968239,0.5411551532313245,0.5315281833376456,0.4419829912947791,0.48241720986270736,0.069083117511935,0
41473,0.4815746131770434,0.49739575929537655,0.5605497577442595,0.4885399849070866,0.5671481549087528,0.21620054688458268,2
8791,0.41971920334759993,0.4134208426443468,0.4608995842487439,0.41151928316203285,0.46035909331086045,0.0012988308196914416,1
28264,0.5965634404337632,0.7127881675736021,0.6199574780288802,0.5003980095420842,0.520932931075669,0.10209597610983057,0
53307,0.6768006294192926,0.5505974211572762,0.5758486545932893,0.4964071076339805,0.5387864910170531,0.1298549582069119,2
12881,0.3502999289424543,0.3286167008781258,0.3708722978826609,0.33321988727113566,0.3729475095019793,0.0013780424016136407,1
20369,0.5120917174810742,0.6031314383407159,0.6162364258050338,0.4923760673446173,0.509407195957273,0.10296974217698532,0
21390,0.5445064438360792,0.5496227262647343,0.591589075124343,0.5037444919444696,0.5475410525917553,0.1404126883088948,0
11249,0.5515098351354775,0.4992058392611084,0.5538362686388058,0.49837035966680215,0.5758860257137998,0.001437474047042401,1
9777,0.6566433296794698,0.5684248134480413,0.5474807580232498,0.41738257439373294,0.4335208414858892,0.001409551336888168,1
55222,0.4746345677516254,0.4916404631530266,0.5518357410382592,0.48781087782772153,0.5437714675541301,0.2298555896217851,2
5257,0.4131674956713653,0.40825690246985896,0.45429445072580515,0.40628541467821794,0.4582995534915648,0.0014546236840441438,1
25179,0.3921380425941329,0.34773910587735807,0.3651223633263948,0.317268629909878,0.3432708152737942,0.011348678174707891,0
48978,0.44245532279772104,0.4829193841558299,0.5409647393719123,0.47533886828378485,0.5322007179357544,0.21495546335281088,2
13932,0.3932470544168598,0.36021823309660134,0.3885524858745333,0.34068562618543313,0.37468132642254537,0.001397607033511452,1
5322,0.6679946348798906,0.5467962532292395,0.5336163068063002,0.4342146707371396,0.45861060874423354,0.0014269932039106528,1
11586,0.633717172607408,0.5285987896156377,0.5957126632738879,0.49857458022200235,0.6285357941394865,0.001392687158999926,1
29482,0.6378901968128762,0.5468929171855248,0.5303079171981069,0.4413394539512863,0.480268146824351,0.06840642557917884,0
56597,0.6418190180838698,0.5731011692547967,0.6162136407526357,0.5404640534992575,0.5817328529021734,0.2246221654196625,2
52100,0.45647908943519344,0.47060989270300857,0.5342456805869834,0.4776929181824971,0.5251946409276791,0.3118092038234495,2
36069,0.7136247794370113,0.6067421214137199,0.5989714321013033,0.484452486235292,0.5231477456308496,0.0837451511087446,0
54740,0.46694584754025215,0.4949838988174776,0.5536686719200559,0.4888646206060658,0.5661922290103077,0.23591066640853264,2
23227,0.32761338452414396,0.29202655036665964,0.32818019837172957,0.2933465957602313,0.32624875912978774,0.0024567456432185394,0
12041,0.5928017053810941,0.5387006468903585,0.6214592661491589,0.507061421912301,0.5926379948579279,0.0014269314795568437,1
38174,0.4731633827798372,0.4879321684378915,0.5500650892996837,0.4868643177597738,0.5440896037393799,0.0932581191142608,2
26751,0.5709896094405549,0.5644696465700406,0.6130237334169122,0.5090776036786517,0.6197215504187437,0.1327674737839669,0
33480,0.5574088048928719,0.5185808025382819,0.5342811240018247,0.430449161277648,0.45210677216851597,0.10080018910776467,0
5783,0.3392446968486804,0.31365179368500057,0.3428557974540488,0.30524343553315053,0.33784075154590676,0.0013677525453513464,1
4409,0.553664053878879,0.5361542150223371,0.5645654966457871,0.4939242620503472,0.54613245278902,0.0013732045356925511,1
11688,0.4122907520532325,0.4095362783618681,0.45496635660429796,0.40820411751865243,0.45813669204220014,0.0014411831198347948,1
38688,0.3890001266917478,0.4193599898408077,0.47047892661137153,0.4221330179779811,0.4785151102296363,0.20473643528090188,2
42782,0.5088362903921752,0.510170090655628,0.5786061522679482,0.5135109099428372,0.5727694038163292,0.3432333916655918,2
50627,0.47434033075726767,0.5233528746154765,0.5761246068945544,0.5176919178105335,0.5795013475773374,0.1384015693417953,2
38179,0.5014248231364837,0.5115920932674503,0.5789028642836201,0.516516436645072,0.5976148789006266,0.33336672422713093,2
5574,0.6806280054863035,0.5350454225825956,0.5156910529175246,0.4378857888385042,0.47911951840352085,0.001419538532457388,1
16934,0.48295353350629505,0.40548492137050535,0.4090392859873447,0.3534275773703688,0.38693639759679216,0.0014521931220432913,1
35825,0.5796542233336821,0.5565782665309581,0.5457703600899046,0.4518702655180386,0.48510240065363075,0.0738967568591566,0
36009,0.5437550148816901,0.4950644521143819,0.51793765908397,0.4524855736703158,0.4895300066403974,0.03166179156763965,0
31498,0.3637632223036232,0.3237792384775617,0.32373863215760773,0.27446391332367986,0.2893495136689059,0.027472061270896155,0
50759,0.45979648531385575,0.5020294692390652,0.5686506033735043,0.49724913147820804,0.5555844862229583,0.2573444190715243,2
54918,0.44532929755852146,0.46452243267165916,0.5320370495078681,0.46335601769388074,0.5146718693313025,0.08709434320243335,2
49348,0.4542128678421457,0.4837609291870182,0.5303155122155729,0.4759969613039982,0.5432611346273941,0.16803695014600098,2
8493,0.5136065101197329,0.5198099510804567,0.5884239781790085,0.530036895994,0.5929672582229479,0.0014375699706020725,1
54083,0.48668451367811844,0.4565756130105895,0.5064575370168493,0.44886341557246573,0.5129972287758782,0.42036932163644936,2
19648,0.5539495693398625,0.6178215166385204,0.5900675399586527,0.47867300041501326,0.5052663677400401,0.0980096182252765,0
42089,0.4470625875596047,0.46736785942407244,0.5298836088890059,0.46272130197264266,0.5179169595770297,0.08606717065254335,2
55744,0.4852780516645276,0.4985130809077315,0.559511772023905,0.4931012046939677,0.5550003092850195,0.23178388817322168,2
41212,0.4623918300347576,0.4659297461528693,0.5098889659079919,0.44863537663717734,0.49089713240944355,0.3381106320601504,2
43877,0.5141701965925428,0.536577356752546,0.5605760871381417,0.461869574343935,0.5054656454141074,0.07443479758873502,2
32471,0.5449746524698464,0.5737437002583392,0.5613345762157471,0.4543588451561377,0.49433644252025166,0.0871258049906018,0
18482,0.42281993797612677,0.40719028205026153,0.46315834244313475,0.418182254451137,0.4749119271076661,0.001253778322374384,1
44999,0.49500669262929436,0.5036746518676046,0.531534765686116,0.4665701757624429,0.5130781537196619,0.18489713584808476,2
23385,0.6106331098784676,0.5493346297675706,0.541110057372762,0.4479190609100818,0.48493802186157015,0.07737883192414975,0
51788,0.46146734749710344,0.48008817269110554,0.5276592814404609,0.4623419722156833,0.5013981554271784,0.21870267768830806,2
40060,0.5869881148451515,0.5349217495797014,0.5986468716882558,0.5145293662321622,0.5527010293197646,0.30942713769797664,2
56389,0.4533526492346165,0.49188449225835434,0.5607806462752262,0.49817143208495485,0.5579692431600847,0.2533230356901954,2
36439,0.5199530322476401,0.47396849134099445,0.456553208920196,0.3863132618931899,0.41140405434979915,0.044129917338430046,0
56187,0.4973537031630706,0.5064679558984916,0.5785545061491792,0.5104440729659314,0.5669362327122192,0.3427499995920579,2
37909,0.5863321637298051,0.5564858671609797,0.5398194107380382,0.4507172794893269,0.49165681531921324,0.07221239042449713,0
43397,0.5449310448029759,0.4984173646372922,0.5516899167029117,0.49527044160644046,0.5691586339808796,0.4601926247880914,2
20800,0.5388447915920745,0.5511319159743822,0.544198191474441,0.44631308457858254,0.4821491459864237,0.1042562287953147,0
41093,0.5886364846528553,0.62087401274827,0.6429460768949947,0.5062714456393774,0.5198500541716632,0.6130128842544212,2
41708,0.4934253409201493,0.484017752051266,0.5408953715457226,0.4848503413989867,0.5345935673672592,0.3449734037346442,2
26872,0.5242353051343207,0.5035789355971653,0.5253174843884416,0.44190359669448526,0.48529459739511716,0.09417645011359256,0
10394,0.6655181784297199,0.5844459165164585,0.5881141014663953,0.46966524193056447,0.4988191786249709,0.0014163678886464264,1
53736,0.5877331174065281,0.5858148487209085,0.6260826064479672,0.5414992708708667,0.6301441773971878,0.9296809806996064,2
2934,0.34998962596556543,0.3084295708309878,0.3292551465104186,0.2897354646901999,0.3179003396167,0.0013674637349663397,1
10794,0.4860960396894031,0.4757624606473452,0.7475806071862029,0.6113197645314945,0.48264531704799774,0.0014211505815008604,1
4311,0.4171183502898303,0.386588539445528,0.4159821446202719,0.36672352643291045,0.40574790656021603,0.001380299289986188,1
14691,0.2957132286382105,0.26631014725142677,0.29029726392027455,0.25838386027750093,0.283626602800701,0.0013256823236106414,1
39365,0.4672520192644901,0.4638367819621268,0.5195204607238861,0.4679079747773941,0.5281580112128592,0.3454622079763556,2
21371,0.46022980781412665,0.39400181197533746,0.40301390546431126,0.3425518403734511,0.36849613181297614,0.020377776981337668,0
26986,0.6608012059585515,0.5351501418685712,0.5628054779316641,0.48248835204024504,0.5248663891244564,0.12753704051688974,0
1353,0.6376469119345463,0.6165331377309748,0.5926650359320277,0.42972843473942507,0.41987082659317065,0.0014031025063511984,1
12489,0.4539604024023692,0.43640885820913905,0.495505521830865,0.4489705982828624,0.5021826216009817,0.0014121325408932208,1
21217,0.5772870155647238,0.5114897431960895,0.48673023865063875,0.40833864725803914,0.44630748838461526,0.049378552581640846,0
5752,0.4512071520245891,0.4226394567106583,0.4469753855610617,0.3761754535978921,0.4008301988826593,0.0014119383793598547,1
49100,0.48183534112212156,0.4863078348979627,0.5471369568992885,0.49591971300439897,0.5946100345817574,0.38528593840443276,2
37066,0.40021923180734037,0.37862797833969225,0.40723217816493246,0.35481918828107467,0.38806631212437226,0.018950787628611947,0
52986,0.6968243519900702,0.5684935206718713,0.5909252705978139,0.5060081202150695,0.5518123722808397,0.492543147941449,2
24406,0.5079779078969353,0.45924761325319713,0.4926401749081889,0.4295740563499647,0.47048179221640624,0.021363404019191765,0
16440,0.4666199376089043,0.45919738590336256,0.5075633715599002,0.44753090953086744,0.5092559674685773,0.0013252429125248234,1
3412,0.3957143303055841,0.36770400359362476,0.4016918660907281,0.357489934418737,0.3976923341874455,0.0014183369280059463,1
10416,0.6433865989508454,0.5272132729088839,0.5219746640344024,0.42128437791706247,0.44115105212289657,0.0013865276843375448,1
19239,0.5418353594832445,0.5817028398354059,0.609087489031529,0.5138867110508948,0.5746225850289765,0.11157439169429804,0
400,0.44522968846682787,0.4022281989609573,0.4312182559915826,0.3804645263382104,0.4230344861142154,0.001401948518155382,1
35754,0.39116398502466815,0.34955013352893566,0.3664069339471458,0.31752004614414164,0.34140600110047814,0.013277055060157576,0
45532,0.4479609054971366,0.4706278987340813,0.530022344541385,0.4663580157472133,0.5118177477202306,0.12244907545581024,2
16043,0.3931722328410716,0.3541696281849352,0.38990338631448745,0.34591287845255697,0.3854180433390501,0.001420981377184066,1
43019,0.5165534703440323,0.552065386532626,0.583196074489906,0.5196181190298845,0.5655539335162135,0.20565066442645707,2
39373,0.38697076358401766,0.40610376022789946,0.46653863155000636,0.4215772557759241,0.4670895197291725,0.1158216618842966,2
21182,0.5794306766624618,0.5439332942886765,0.5519238432408647,0.4511005789763011,0.4892432288708639,0.0908840430581236,0
30255,0.6430313112228692,0.5456178058798221,0.5301595611902709,0.43818881156295914,0.4766594001124959,0.07134298257697999,0
25570,0.6704458447860837,0.6183181040217892,0.5784385555491983,0.4651282816048843,0.5078352289242744,0.10522507811181868,0
26205,0.5612054260790373,0.5374250617417328,0.5186688060986978,0.4294651093151171,0.46520093385362,0.06996478819313841,0
4846,0.4686387430709712,0.46395713806456024,0.5174141092133132,0.4621787722039681,0.5194965133235081,0.0015422603739256428,1
24386,0.6519392099943264,0.5366351655891479,0.5393115572368111,0.4360363357327706,0.46501986429190395,0.07549247767608847,0
42367,0.5101082571805762,0.5398492421356291,0.6199108952550888,0.5316512528666414,0.5894080780391603,0.2381147006860628,2
12664,0.32399670234232836,0.30355135793904864,0.3610944723969217,0.3336728775739234,0.3786886284825355,0.0014716729822963862,1
6554,0.5711410887044207,0.512118058911943,0.5042843493525755,0.41577968563002293,0.4410074103476803,0.0014185701995756686,1
41548,0.4633691008007286,0.498870832314571,0.5667746340594001,0.48990557203214063,0.5423138070042259,0.23737593972983995,2
29401,0.5189652038360058,0.4966418752049371,0.4951186822745964,0.4105475814706589,0.4370537210629471,0.06912724092512909,0
52513,0.47031511359108674,0.5210476287952448,0.5814117517198917,0.5284141585802165,0.584758434237887,0.18395627313807733,2
49152,0.48787569152579097,0.5196663766747979,0.5865044640980992,0.514832388956617,0.6070552793738959,0.24641126965114774,2
43565,0.36917608133242985,0.40087727278758,0.46293656793312743,0.407387676378964,0.4607080821309278,0.24488304426840787,2
38549,0.418382972629074,0.4132649483226909,0.4659016627518571,0.4181976922900831,0.4779294159490015,0.411369170808295,2
45009,0.49790775004636173,0.5222080701135896,0.5415743661071838,0.45633753502790525,0.5002738044894833,0.07337391292811858,2
19657,0.44837035853764673,0.44642874065818683,0.4751711284018717,0.4103662971333213,0.4513132019385369,0.020220297129921502,0
597,0.3864841938273576,0.38145682058980185,0.42708555382107866,0.38160383885242694,0.4307415754478171,0.0013981520530894696,1
1102,0.6797448354751583,0.554830733831058,0.5842441869002151,0.5109186762432434,0.5651826903366058,0.0015122778595030445,1
7233,0.6054447155770257,0.5106202414324461,0.5664353899459184,0.5031878475801873,0.5655428063364434,0.0012502719495227836,1
50293,0.5378285034399564,0.5361186768031145,0.6089224239852676,0.5267539292718497,0.5955963073341215,0.37856901041977353,2
44504,0.38626386035264365,0.4143140365541385,0.47586176865678065,0.42185293147138886,0.45528408777382406,0.05925894983621502,2
31106,0.3654331664307261,0.35419237264523756,0.3930350651829716,0.3466053757995643,0.3794983837012712,0.0061017491887277765,0
519,0.5461327802963118,0.5513119762851093,0.6037664197948434,0.5365234348380067,0.5923294685097524,0.0013525809988482727,1
34523,0.5256156025477894,0.5227662570768441,0.4918138370078871,0.4130489524610276,0.4374396318886158,0.05623487238196525,0
37276,0.4396754487917462,0.3864084791348007,0.3821341897812585,0.32872703505672995,0.35240724142697594,0.02747495250810674,0
34131,0.30277216233435966,0.27834291443723574,0.30752833321265693,0.2711663909248091,0.30157019174204447,0.003354602410334991,0
45687,0.45347658681414316,0.47520237831239903,0.519732108543939,0.4629652198279899,0.5233065608330252,0.19668882605198004,2
40719,0.4639791491088428,0.48318284082099916,0.5308334924067547,0.47496350825684003,0.5357796235745893,0.16768644104377145,2
5263,0.38924478865429485,0.3822130738948562,0.4275331535170754,0.38431428229023606,0.4317364464754582,0.001287965678436979,1
33837,0.6248795051310158,0.5828381674788334,0.6785732911590452,0.5869434168357222,0.6430112434587988,0.11344903856803863,0
8419,0.46975785351128935,0.4037748222615197,0.38400357674689195,0.27338326459745815,0.256928958065554,0.0014063679323240478,1
17463,0.5500037640301929,0.5142541428086755,0.5679574314461066,0.5017424247737265,0.5493724852257607,0.0013620195922689924,1
49372,0.5535212961483872,0.5171303693510817,0.5833839245885651,0.516792994502762,0.5644862300391671,0.3983248485222752,2
26784,0.419152762706356,0.3680996624343017,0.3804080954784835,0.3268414132997512,0.3511741475960715,0.01041085767291814,0
22995,0.5469750968090203,0.5237035183784717,0.6052930183055111,0.4859618658031005,0.5490422102989433,0.1438965436923674,0
24230,0.5538788790167252,0.5578742269252712,0.5604849469285496,0.4640546901764664,0.5010865943936109,0.07966953210525844,0
32694,0.6024885747912798,0.566141838245189,0.5563542700960364,0.4502695821598922,0.4982152762319849,0.08212380794825684,0
665,0.43004871205903455,0.41622978349169176,0.46610875356143017,0.41688768138523463,0.4761040526857801,0.0014019498284697828,1
31320,0.6206541517253028,0.48006305901618845,0.4619957984363378,0.3907981746475664,0.41918195300921174,0.047776052311939335,0
49592,0.5128045880773885,0.5350634286136683,0.5963369737095938,0.5279302925995367,0.5933218106329002,0.2823182994244863,2
13796,0.5094761755249904,0.4229848882015008,0.41270261607844944,0.33311005807406263,0.3482062252828037,0.0013824602120714206,1
55558,0.48408916895721676,0.5065366631223216,0.5779529807658713,0.5011972485183755,0.5739473675292811,0.2574513806057683,2
51202,0.5133118140973029,0.5279737908002449,0.5847049512931529,0.5322184831776295,0.5790031533921689,0.36024383624733913,2
29171,0.6013997602037349,0.579388117156715,0.5692192170144593,0.4813322784437441,0.5377420534613445,0.048833248152666375,0
25605,0.5564127139759358,0.5153359262018078,0.49591717177752276,0.4039141626161086,0.42962582278539907,0.07521906348529203,0
34467,0.572656799399224,0.5761910989554606,0.6066110070031124,0.5123813012131011,0.5391890926123771,0.12771732268739042,0
28419,0.5871405121651618,0.5607670379699812,0.5706161938937071,0.47393005520968184,0.49989699771999024,0.09692389456123511,0
44932,0.48896680125369746,0.5838526651769045,0.5849611565490063,0.4965385498055781,0.5236267201418696,0.22893936651953292,2
18261,0.4435969256135828,0.38844268680309557,0.4086580161105511,0.35849912800469413,0.3935970262510909,0.0014053667153933332,1
49521,0.6652693852145221,0.5835896823546581,0.5609396353075147,0.4571627977898484,0.4934786381161442,0.1797946006605696,2
23704,0.4403056943350428,0.3845391688036983,0.3935814001060265,0.3384683114316712,0.3630675854277848,0.018615033805939922,0
53467,0.4885302655569204,0.5412617678889918,0.5727357101012213,0.5102561724119026,0.5995388694390844,0.17592205190412077,2
23184,0.29575913144544264,0.2532335041063227,0.261541515124971,0.22492785787590244,0.23341874455368805,0.00551659980792896,0
37684,0.5387190179002586,0.5497966266174629,0.5269807932134974,0.4304213731675451,0.4606929087039684,0.07170800483545381,0
7065,0.3255151672055656,0.30199904852341075,0.3327842979596239,0.29936470646250435,0.3326494164021812,0.0014109029318896723,1
55958,0.4262580582378096,0.45939166150177885,0.5129421629293274,0.4620693840880078,0.5218893627550129,0.1683697984889146,2
2979,0.4633300834145813,0.4488538687379288,0.48261171384607116,0.4281939135481902,0.4826579615704638,0.0014099025096931269,1
16988,0.4633062139548206,0.3826229480232221,0.3713685056904403,0.3077227524678819,0.3253317783605385,0.0014207239667745706,1
13750,0.4519140552559631,0.43857621573878747,0.4854811114447292,0.4323488976302345,0.48527031991198205,0.0015171817111482556,1
41758,0.4232234236516968,0.4521409170945468,0.5113208798675833,0.4510264773493602,0.506861094913478,0.2760611208839542,2
6861,0.4138027905234572,0.40040579907922846,0.4613871843700617,0.4217417790309775,0.48849922516895233,0.0013535439802350683,1
8168,0.37864583046440786,0.370691583222928,0.4117183018148548,0.3667526377863515,0.40974964503032085,0.0014223134388160648,1
18897,0.48227417195926026,0.45720535025521175,0.5081750236331626,0.4525826115151194,0.5063320480934917,0.0013837848117477574,1
32450,0.5377100741972975,0.48862445294834544,0.48442540401695405,0.41337755789002145,0.44472489995274483,0.038673070288413346,0
8128,0.3195207196091283,0.3029893802324104,0.3329599960303376,0.29669219600039126,0.32825013414573884,0.001462416251968977,1
29011,0.32426477473656384,0.3017843976793068,0.33043693122812956,0.2890090040975112,0.31552064048856004,0.012974278432743661,0
43876,0.46972755765851615,0.4701559511828068,0.5418685464503672,0.4837207326692506,0.5295893711560336,0.36146755595735786,2
46412,0.35938730769018906,0.38442828955972413,0.4311134447505517,0.38755225873888643,0.4112128691701102,0.04150454576828483,2
16475,0.34404658951322825,0.3208437815697848,0.35317084384188385,0.31491766757895484,0.34947674690020797,0.0014188143580065307,1
20229,0.692511324222544,0.5539460690938797,0.5472473378197945,0.4565541058542623,0.49725783299084375,0.08221296629770654,0
27250,0.37266607176628497,0.3497325630542777,0.37534221882865587,0.32687978735656,0.3559588348972838,0.01956565266121457,0
41152,0.4575724943034616,0.46235886588539443,0.5309702027211429,0.47142691989486213,0.5211554746710743,0.3498765432524636,2
38014,0.4788865447855329,0.49872962712352703,0.5419196862346384,0.490558372079001,0.551743080297725,0.15174233601846146,2
46232,0.5511816300637682,0.5208448240242153,0.5357226583168733,0.4482048814711396,0.5082666600308213,0.06955344916910383,2
39709,0.46053506148222,0.47458353945500475,0.5348380919493322,0.475667032631666,0.5244329348943149,0.300440517290266,2
36664,0.49558828119692483,0.4260179567514088,0.40449138952869884,0.3431667074446155,0.36495465396064125,0.04215863477762618,0
56642,0.48351354775452643,0.5158889008929096,0.5657822184438417,0.5084380360651737,0.55811693118249,0.15152670384423328,2
17733,0.3624338770061821,0.3446899266680692,0.38296609736103526,0.34251523064109335,0.38379600399708536,0.0014450976983499061,1
34489,0.38766205986093283,0.33152088415298686,0.33749523412654003,0.2880152483505,0.30414663963975863,0.015736828526620446,0
38674,0.6272765497246748,0.6863027173943947,0.7797460124892466,0.5426606374407205,0.7107444098439732,0.815574957184975,2
36545,0.5231547530520775,0.4911770447743655,0.47471137667792923,0.39980328664533865,0.43035060681316206,0.05040346056642501,0
15210,0.5957518788019,0.5710584324138885,0.5937982125379561,0.4845799586768749,0.5070305315145249,0.0013653083532322156,1
15722,0.3502453046018482,0.33215488598391585,0.37042419185216646,0.3326469229056819,0.3727806018054254,0.001450018783477998,1
50073,0.4293679734277828,0.46768722955415165,0.5266157260406312,0.47549721640325976,0.5391627920056473,0.16115965107271502,2
4050,0.5302247034219625,0.5407713404637217,0.6058535305945024,0.5457596733388566,0.59267087061634,0.0013973941501489561,1
33382,0.5696285912061237,0.501722892867906,0.48179854064271055,0.4033592825762772,0.4306505348860604,0.045775501315333686,0
45048,0.48162189306849246,0.5142413490497555,0.5774117091877938,0.49882996618628095,0.5509555794385297,0.0700740570201317,2
13894,0.3811218278865061,0.3566520912583562,0.38931705096611147,0.34655641579604973,0.38674774132159645,0.001396427479942271,1
40473,0.5220163634327221,0.5297886091952062,0.60072841280844,0.5210458985918354,0.5685926651552922,0.23561071835111885,2
16956,0.6497712204087552,0.5650709532392851,0.5580732757158431,0.41633853539986904,0.4124085352145146,0.0014275305638464446,1
44997,0.44201465584829297,0.4645878229950284,0.5138424256662982,0.45985956771316255,0.5246261431975984,0.19395169320897032,2
19965,0.5480125002524654,0.5219370319616528,0.5209994637917669,0.4337259528642198,0.46719573371788875,0.07063887373964067,0
39873,0.5236270929384957,0.5251776437118201,0.581129723404654,0.5053213569225278,0.5734188264901936,0.23298966227296772,2
6372,0.4408280682813438,0.40510821624674703,0.43865428442530263,0.3877538328074103,0.4328365199300182,0.0014167921684494242,1
7244,0.4471498028933456,0.43722955415171694,0.48199550476232916,0.4293288152512793,0.4851115047098064,0.0014265864937146647,1
44645,0.4546544528477184,0.46068004040932453,0.5202024932923338,0.4638822274613838,0.5164623337125173,0.11450129224466679,2
5062,0.6632716950437819,0.5310622989721401,0.5329175651994273,0.4315174597327129,0.4575125584132683,0.0014117089860359079,1
36370,0.524932568776176,0.5047303738999737,0.47937319839856524,0.40404295830102965,0.4394789404719654,0.05889644850870809,0
22139,0.6099528302752882,0.5508575609219846,0.553837787642299,0.4544876408410588,0.4864361448833661,0.08132950105547584,0
27563,0.6272444177596125,0.621325111210934,0.6163219963351508,0.49663735197483266,0.5117342938719536,0.11791037425200346,0
15764,0.5051222942590277,0.48515592275223135,0.5396523203537861,0.4837189683447995,0.5418616388808344,0.0013283966968622104,1
44624,0.40405854260423146,0.41861273955128964,0.4573284070362266,0.41029351874971853,0.44669592811477715,0.041879466597504245,2
23332,0.2999633695598287,0.27170816582986007,0.29482845134049523,0.2556734168396918,0.27463230108003944,0.01107523834732536,0
40524,0.5116932811142998,0.5309893271620031,0.5944296116566302,0.5183535394796487,0.5855509929060688,0.1604898240480155,2
42406,0.3632339629362373,0.38539919370888226,0.4206920681181926,0.36602088422031004,0.4041875724878862,0.03365552038383213,2
47169,0.4644253243951387,0.4868892401644425,0.54829848823709,0.49097828129833293,0.544237291761785,0.1253962431517488,2
25596,0.5951069443602893,0.5250430723216977,0.5026083821650762,0.4169176749009013,0.44434202381246823,0.06779331237995997,0
